Job_Name,Company_Name,Location,Salary,Description,Skills
JavaScript Developer,Vikn Codes,nan,450000,Coordinating with backend programmers/software developers for specialized scripts.Looking for an enthusiastic person for the role of web designers having…,"PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Android Developer,SoftTech Services,nan,480000,We are looking for incredible people that are also very passionate and experienced developers to join our office in Delhi.The role is yours to make.,"PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Web Developer,Hitachi Vantara,"Lucknow, Uttar Pradesh",470000,Writing scalable backend applications in Python.We are looking for an experienced and passionate Python Developer with 1-3 years’ experience is Preferable.,"PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Full Stack Developer,Xoxoday,nan,510000,"We are a startup in search of a Full Stack Developer who’s a jack of all trades, transitioning seamlessly between front and backend coding.","PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Backend Developer - E- Learning,EduBridge Learning Pvt.Ltd,nan,430000,"We are a startup in search of a Full Stack Developer who’s a jack of all trades, transitioning seamlessly between front and backend coding.","PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Jr.SAP FIORI &oDATA Consultant on Abap,Schbang Digital Solutions Pvt Ltd,"Vikhroli, Mumbai, Maharashtra",550000,"Experience building frontend and backend for dynamic web applications for internal and external use.Hires in this role will work on backend systems, internal…","PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Full Stack Developer,CyBuzzSC Infotech Pvt. Ltd.,"Calicut, Kerala",580000,Excellent opportunity to build devices and tablets from scratch.and also find back-end developer.We are looking for a passionate and enthusiastic Android…,"PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Wordpress Developer,Nirals,"Indore, Madhya Pradesh",570000,"We are looking for an experienced and accomplished DevOps and Back-end Developer (Golang, Clojure, Ruby on Rails) to build the LMS.Temporarily due to COVID-19.","PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
PHP Developer,Prime Plus Consultancy&solution,"HITEC City, Hyderabad, Telangana",540000,"8)Git ,as well as backend skills.We are looking for an Android developer responsible for the development and maintenance of applications aimed at a vast number…","PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
JavaScript Developer,EveryCrave Webteck Pvt Ltd,"Pune, Maharashtra",530000,Salary: Not Disclosed by Recruiter.Industry:IT-Software / Software Services.Functional Area:IT Software - System Programming.,"PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
PHP Developer,Prime Plus Consultancy&solution,"New Delhi, Delhi",530000,Your primary focus will be the development of Android applications and their backend integration.You will need to work along-side other developers and…,"PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Testing Developer,Edzeal Technologies,nan,520000,Node.JS developer: 2 years (Preferred).We are looking for NodeJS Developers who can design and develop backend applications that are highly robust and scalable…,"PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Laravel Developer,Schbang Digital Solutions Pvt Ltd,India,420000,"We are looking for a passionate Software engineer to design, develop and support our front end and backend systems.Expected Start Date: 15/8/2020.","PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Flutter Developer,Nirals,"Bengaluru, Karnataka",570000,"Work on backend development activities, solutions, methods, and practices.We are seeking an innovative and engaged PHP developer who is motivated, creative,…","PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Android Developer,Quantsapp Private Limited,"Bengaluru, Karnataka",540000,"Hitachi Vantara, a wholly-owned subsidiary of Hitachi, Ltd., guides our customers from what’s now to what’s next by solving their digital challenges.","PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Backend Developer,State Street,"Chennai, Tamil Nadu",550000,5+ years experience as Node.js developer.Transerve is looking for smart backend developers to work with our product development team to develop solutions for…,"PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
PHP Web Developer,Prime Plus Consultancy&solution,"Lucknow, Uttar Pradesh",420000,Create products and backend api's as described by the business team.Code the backend of logics for consumption by the UI team.IIT graduation is a plus.,"PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Web Designer,EngineerBabu,India,440000,"8)Git ,as well as backend skills.We are looking for an Android developer responsible for the development and maintenance of applications aimed at a vast number…","PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Backend Developer_Node js developer,Ephicacy,"Bengaluru, Karnataka",490000,"General EDI knowledge such as EDIFACT and XML formats such as UBL.Basic understanding of Java, ability to make small changes to TE2 code which reminds Java.","PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
NodeJS Backend Developer,Qualtech Telesys Private Limited,nan,430000,"At least 2 years of experience as a Node JS developer is required.Design, build and maintain high performance, reusable, and reliable code.","PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Backend/Node js Developer (2+ yrs exp),Prime Plus Consultancy&solution,"Bengaluru, Karnataka",590000,We are looking for 3 candidates with Relative Experience of (1-4 years) in Backend Engineering on a high priority.*.It is the most important.,"PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Jr.SAP FIORI &oDATA Consultant on Abap,TRANSERVE,nan,560000,Job Summary* – To take up the challenges and build the applications by integrating the backend services.Should be able to think and design the wireframes based…,"PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Python/Django Developer,HighIQ Robotics,"Calicut, Kerala",460000,We are looking for 3 candidates with Relative Experience of (1-4 years) in Backend Engineering on a high priority.*.It is the most important.,"PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Wordpress Developer,Quick Infotech,"New Delhi, Delhi",470000,"Experience building frontend and backend for dynamic web applications for internal and external use.Hires in this role will work on backend systems, internal…","PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Backend Engineer (Python),Wing Operations & Technologies India,India,550000,We are looking for incredible people that are also very passionate and experienced developers to join our office in Delhi.The role is yours to make.,"PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Java backend and Database developer,SoftTech Services,"Thiruvananthapuram, Kerala",520000,We are looking for developers with Python/Javascript experience and definitely apply if you have any WebRTC experience.Temporarily due to COVID-19.,"PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
PHP Developer,volio technologies ltd,nan,580000,Writing scalable backend applications in Python.We are looking for an experienced and passionate Python Developer with 1-3 years’ experience is Preferable.,"PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Backend Java Developer,Larsen & Toubro Infotech Limited,"Kothrud, Pune, Maharashtra",430000,"As a backend developer, you’ll be expected to handle the following tasks on a day-to-day basis,.You love solving insane problems intelligently with AI, and…","PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
"Net Developer,",DAXTA TECH,"Chennai, Tamil Nadu",400000,Good understanding and experience in FIORI Development using WEB IDE and Eclipse tools along with backend integration.Wanted SAP Aabp Odata & fiori Developer.,"PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
EDI Massaging with JAVA Backend Developer 5+ exp,Hitachi Vantara,"Delhi, Delhi",550000,The employee would get an opportunity to work on core frontend/backend development.Required urgent Frontend/Backend Developer for an edtech startup.,"PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Urgent Requirement for Sr. Python Developer,QuEST Global Engineering,"Mumbai, Maharashtra",410000,"Qualified developers should have solid working knowledge of.Global link, a division of State Street Global Markets, is a leader in providing electronic trading…","PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Jr.SAP FIORI &oDATA Consultant on Abap,Antal International,"Bengaluru, Karnataka",460000,"Write quality backend code primarily in Java REST API(JAX RS), Spring.2+ years’ experience as a Java Developer.Strong proficiency with API (REST) integration.","PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Backend Developer,CareerXperts,"Madurai, Tamil Nadu",440000,"We are looking for a Python/Django Developer, who is motivated to utilize skills in developing a long-lasting product with value addition to the current…","PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Backend Developer,Schbang Digital Solutions Pvt Ltd,India,440000,Ability to work closely with front end developers.Taking ready HTML/CSS files from front end developers and executing the project based on the logic and…,"PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Backend Engineer (Python),Prime Plus Consultancy&solution,"Bengaluru, Karnataka",470000,Good understanding and experience in FIORI Development using WEB IDE and Eclipse tools along with backend integration.Wanted SAP Aabp Odata & fiori Developer.,"PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Cosmos DB Back end Developer,Kuwy Technology,"Delhi, Delhi",490000,Your primary focus will be the development of Android applications and their backend integration.You will need to work along-side other developers and…,"PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Wordpress Developer,Tripoto,"Chennai, Tamil Nadu",560000,JS developer to drive our backend operations for our products Sparq/SearchTap.Integration of user-facing elements developed by front-end developers with server…,"PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Backend Developer,Tripoto,"Vikhroli, Mumbai, Maharashtra",520000,Looking for android developer who can work collaboratively with backend engineers to create an amazing product that our community will love to use.,"PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Android 2-3 Yrs. Experienced Developer,Edzeal Technologies,India,410000,Looking for android developer who can work collaboratively with backend engineers to create an amazing product that our community will love to use.,"PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Jr.SAP FIORI &oDATA Consultant on Abap,Wise,"Delhi, Delhi",500000,We’re looking for a solid backend engineer who has super powers in designing and building great backend architecture and data delivering tools.,"PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Java - Backend Developer,Quantsapp Private Limited,"Indore, Madhya Pradesh",400000,We’re looking for a solid backend engineer who has super powers in designing and building great backend architecture and data delivering tools.,"PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Android Developer,NPAV,"Haridwar, Uttarakhand",530000,Create products and backend api's as described by the business team.Code the backend of logics for consumption by the UI team.IIT graduation is a plus.,"PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Backend Developer,Digi Interface,"Bengaluru, Karnataka",580000,We are looking for a WordPress PHP developer to work on our plugin and building addon modules along with supporting customization requests.,"PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Wordpress Developer,DAXTA TECH,"Bengaluru, Karnataka",580000,We’re looking for a solid backend engineer who has super powers in designing and building great backend architecture and data delivering tools.,"PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Urgent Requirement for Sr. Python Developer,Hipster,"Kolkata, West Bengal",400000,"Write quality backend code primarily in Java REST API(JAX RS), Spring.2+ years’ experience as a Java Developer.Strong proficiency with API (REST) integration.","PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Laravel Developer,Quantsapp Private Limited,"Bengaluru, Karnataka",510000,The employee would get an opportunity to work on core frontend/backend development.Required urgent Frontend/Backend Developer for an edtech startup.,"PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Android 2-3 Yrs. Experienced Developer,State Street,"Bengaluru, Karnataka",590000,"Should have experience in backend and frontend development.Should have good experience in Wordpress development.Write clean, well designed code .","PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Jr.SAP FIORI &oDATA Consultant on Abap,Wise,nan,560000,Good understanding and experience in FIORI Development using WEB IDE and Eclipse tools along with backend integration.Wanted SAP Aabp Odata & fiori Developer.,"PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Mobile Application Developer – iOS + Android Developer,JD Softtech,"New Delhi, Delhi",590000,Node.JS developer: 2 years (Preferred).We are looking for NodeJS Developers who can design and develop backend applications that are highly robust and scalable…,"PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Backend Developer,Xoxoday,"Hyderabad, Telangana",530000,We are looking for developers with Python/Javascript experience and definitely apply if you have any WebRTC experience.Temporarily due to COVID-19.,"PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Backend Engineer,RepTime Sales Software,"Bhopal, Madhya Pradesh",450000,"At least 2 years of experience as a Node JS developer is required.Design, build and maintain high performance, reusable, and reliable code.","PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Android 2-3 Yrs. Experienced Developer,TeamPlus Staffing Solution Pvt Ltd,"Chennai, Tamil Nadu",540000,We are looking for a WordPress PHP developer to work on our plugin and building addon modules along with supporting customization requests.,"PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Android Developer,Unique IT Tech,"Hyderabad, Telangana",540000,Good understanding and experience in FIORI Development using WEB IDE and Eclipse tools along with backend integration.Wanted SAP Aabp Odata & fiori Developer.,"PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Backend Developer,Prime Plus Consultancy&solution,"Haridwar, Uttarakhand",590000,"The backend development team , you will be responsible.Enhance Analytics and overall backend architecture for better performance.Experience in PHP is a plus.","PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Jr.SAP FIORI &oDATA Consultant on Abap,The One Technologies,"Andheri, Mumbai, Maharashtra",550000,Good understanding and experience in FIORI Development using WEB IDE and Eclipse tools along with backend integration.Wanted SAP Aabp Odata & fiori Developer.,"PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Android Backend Developer,CareerXperts,"Haridwar, Uttarakhand",530000,Your primary focus will be the development of Android applications and their backend integration.You will need to work along-side other developers and…,"PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
SE ‐ Java Developer,Edzeal Technologies,nan,510000,Good understanding and experience in FIORI Development using WEB IDE and Eclipse tools along with backend integration.Wanted SAP Aabp Odata & fiori Developer.,"PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Senior Python Developer,Adrobit Technologies,nan,420000,"At least 2 years of experience as a Node JS developer is required.Design, build and maintain high performance, reusable, and reliable code.","PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Android Developer,EveryCrave Webteck Pvt Ltd,nan,430000,Good understanding and experience in FIORI Development using WEB IDE and Eclipse tools along with backend integration.Wanted SAP Aabp Odata & fiori Developer.,"PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Senior Python Developer,Ushva,nan,530000,Demonstrated accomplishments as a web developer.Here's what you'll do at Wise.You’ll be the Web Developer at Wise.Who does this role report to?,"PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
MEAN Stack Developer,Hipster,"Hyderabad, Telangana",440000,Good understanding and experience in FIORI Development using WEB IDE and Eclipse tools along with backend integration.Wanted SAP Aabp Odata & fiori Developer.,"PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Software Engineer,Schbang Digital Solutions Pvt Ltd,nan,480000,Demonstrated accomplishments as a web developer.Here's what you'll do at Wise.You’ll be the Web Developer at Wise.Who does this role report to?,"PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Jr.SAP FIORI &oDATA Consultant on Abap,HighIQ Robotics,"Calicut, Kerala",460000,Good understanding and experience in FIORI Development using WEB IDE and Eclipse tools along with backend integration.Wanted SAP Aabp Odata & fiori Developer.,"PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
C++ Developer - Media Applications,Qualtech Telesys Private Limited,"Bengaluru, Karnataka",530000,"Create high performance, secure, responsive, clean and simple front-end builts in collaboration and discussion with backend developers, designers and product…","PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Testing Developer,Infoky,"Gurgaon, Haryana",460000,"The backend development team , you will be responsible.Enhance Analytics and overall backend architecture for better performance.Experience in PHP is a plus.","PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Backend Engineer,HIRING STREET,"Bengaluru, Karnataka",440000,The employee would get an opportunity to work on core frontend/backend development.Required urgent Frontend/Backend Developer for an edtech startup.,"PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
PHP Web Developer,Startiyo Business Solutions,nan,560000,Salary: Not Disclosed by Recruiter.Industry:IT-Software / Software Services.Functional Area:IT Software - System Programming.,"PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Android Developer,Prosols Technology,nan,550000,We are looking for incredible people that are also very passionate and experienced developers to join our office in Delhi.The role is yours to make.,"PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Backend developer (LE) - .Net,Green Apple Solutions,"Jaipur, Rajasthan",580000,Salary: Not Disclosed by Recruiter.Industry:IT-Software / Software Services.Functional Area:IT Software - System Programming.,"PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
SE ‐ Java Developer,Nirals,"Chennai, Tamil Nadu",550000,Good understanding and experience in FIORI Development using WEB IDE and Eclipse tools along with backend integration.Wanted SAP Aabp Odata & fiori Developer.,"PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Frontend Developer,DAXTA TECH,"Bengaluru, Karnataka",540000,"Looking for Java Developer with Springboot hands-on.Hands-on individual responsible for producing excellent quality of code, adhering to expected coding…","PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Flutter Developer,ThinkStart,nan,400000,Excellent opportunity to build devices and tablets from scratch.and also find back-end developer.We are looking for a passionate and enthusiastic Android…,"PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Jr.SAP FIORI &oDATA Consultant on Abap,Prime Plus Consultancy&solution,"Bengaluru, Karnataka",530000,Excellent opportunity to build devices and tablets from scratch.and also find back-end developer.We are looking for a passionate and enthusiastic Android…,"PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Freshers - iOS Developer,TRANSERVE,India,410000,Collaborate and work with frontend and mobile app developers on the backend needs of projects.Perform UI/backend tests to optimize performance.,"PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
PHP Developer,NPAV,"Hyderabad, Telangana",410000,1-5 years of experience in designing and developing complex backend systems.A strong presence on developer websites like GitHub and StackOverflow is a plus.,"PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Frontend / Backend Developer,Ushva,nan,510000,Utilize backend data services and contribute to increase existing data services API.We are looking for a motivated PHP / Laravel developer to come join our…,"PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
 JavaScript / React Native / Redux Developer,A Reknown Organization,nan,570000,"PaperPlane is looking for a Full Stack Javascript Developer who will use a combination of HTML, CSS, and JavaScript to build everything a user sees and…","PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
PHP Developer,Edzeal Technologies,nan,520000,Demonstrated accomplishments as a web developer.Here's what you'll do at Wise.You’ll be the Web Developer at Wise.Who does this role report to?,"PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
PYTHON Developer Role,Antal International,"Hyderabad, Telangana",530000,Good understanding and experience in FIORI Development using WEB IDE and Eclipse tools along with backend integration.Wanted SAP Aabp Odata & fiori Developer.,"PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Jr.SAP FIORI &oDATA Consultant on Abap,State Street,nan,590000,Good understanding and experience in FIORI Development using WEB IDE and Eclipse tools along with backend integration.Wanted SAP Aabp Odata & fiori Developer.,"PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
PHP Developer,Antal International,"Calicut, Kerala",510000,"PaperPlane is looking for a Full Stack Javascript Developer who will use a combination of HTML, CSS, and JavaScript to build everything a user sees and…","PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Jr.SAP FIORI &oDATA Consultant on Abap,Quick Infotech,"Madurai, Tamil Nadu",490000,We are looking for technically savvy and passionate Android developer to cater to the development and testing efforts in frontend and backend area.,"PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
EDI Massaging with JAVA Backend Developer 5+ exp,Paper Plane Solutions.,nan,470000,We are looking for a WordPress PHP developer to work on our plugin and building addon modules along with supporting customization requests.,"PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Backend Java Developer,ITC Infotech,"Pune, Maharashtra",550000,Demonstrated accomplishments as a web developer.Here's what you'll do at Wise.You’ll be the Web Developer at Wise.Who does this role report to?,"PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
PYTHON Developer Role,Prime Plus Consultancy&solution,India,410000,"8)Git ,as well as backend skills.We are looking for an Android developer responsible for the development and maintenance of applications aimed at a vast number…","PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Frontend Developer,"CGI Group, Inc.","Chennai, Tamil Nadu",450000,"BE/BTech in CSE/ECE/IT/.Salary: ₹10,000.00 per month.Total work: 1 year (Preferred).Temporarily due to COVID-19.","PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
PHP Developer,HighIQ Robotics,"Pune, Maharashtra",500000,Node.JS developer: 2 years (Preferred).We are looking for NodeJS Developers who can design and develop backend applications that are highly robust and scalable…,"PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
PYTHON Developer Role,HIRING STREET,"Pune, Maharashtra",520000,"Work on backend development activities, solutions, methods, and practices.We are seeking an innovative and engaged PHP developer who is motivated, creative,…","PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
PHP Developer,Infoky,"Unnikulam, Kerala",430000,Coordinating with backend programmers/software developers for specialized scripts.Looking for an enthusiastic person for the role of web designers having…,"PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
C++ Developer - Media Applications,A Reknown Organization,"Indore, Madhya Pradesh",430000,"We are a startup in search of a Full Stack Developer who’s a jack of all trades, transitioning seamlessly between front and backend coding.","PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Backend Engineer,Grow4sure,"Madurai, Tamil Nadu",410000,Willingness to learn the entire stack of frontend and backend technologies.We have a new open position for Web/JavaScript developer.,"PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Freshers - iOS Developer,EngineerBabu,"Pune, Maharashtra",590000,Demonstrated accomplishments as a web developer.Here's what you'll do at Wise.You’ll be the Web Developer at Wise.Who does this role report to?,"PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Freshers - iOS Developer,Prime Plus Consultancy&solution,"Mumbai, Maharashtra",530000,"The backend development team , you will be responsible.Enhance Analytics and overall backend architecture for better performance.Experience in PHP is a plus.","PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Web / API Developer - LAMP Stack (Remote),JD Softtech,"Bengaluru, Karnataka",470000,Should be able to Integrate user-facing elements developed by front-end developers with server side logic.We are a fast growing Managed Service Provider with…,"PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Full Stack Developer,Unique IT Tech,"Chennai, Tamil Nadu",540000,Good understanding and experience in FIORI Development using WEB IDE and Eclipse tools along with backend integration.Wanted SAP Aabp Odata & fiori Developer.,"PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Backend Developer,Paper Plane Solutions.,"Calicut, Kerala",510000,Work with the backend development team to integrate front-end code.Experience: 4 to 9 years.Qualification: Bachelor/Master’s degree in Engineering.,"PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Testing Developer,TRANSERVE,"Jaipur, Rajasthan",400000,Should be able to Integrate user-facing elements developed by front-end developers with server side logic.We are a fast growing Managed Service Provider with…,"PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Jr.SAP FIORI &oDATA Consultant on Abap,Nirals,"Lucknow, Uttar Pradesh",540000,"As a backend developer, you’ll be expected to handle the following tasks on a day-to-day basis,.You love solving insane problems intelligently with AI, and…","PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Backend developer (LE) - .Net,volio technologies ltd,"Pune, Maharashtra",530000,"Experience building frontend and backend for dynamic web applications for internal and external use.Hires in this role will work on backend systems, internal…","PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Jr.SAP FIORI &oDATA Consultant on Abap,Prime Plus Consultancy&solution,"Bengaluru, Karnataka",500000,"We are looking for a Python/Django Developer, who is motivated to utilize skills in developing a long-lasting product with value addition to the current…","PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
Frontend / Backend Developer,TeamPlus Staffing Solution Pvt Ltd,"Pune, Maharashtra",540000,"Experience working in a development team in the role as quality engineer - Experience in QA processes and tools, test management systems, designing and running…","PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
"Net Developer,",NPAV,"Gurgaon, Haryana",520000,"We are looking for a passionate Software engineer to design, develop and support our front end and backend systems.Expected Start Date: 15/8/2020.","PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
PHP Developer,Quick Infotech,India,510000,"We are looking for a Python/Django Developer, who is motivated to utilize skills in developing a long-lasting product with value addition to the current…","PostgreSQL,MySQL,GraphQL,Node.js,MongoDB,Server Handling,web-frameworks,optimize queries"
